Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Site name,canonical_Address,canonical_Zip,canonical_Phone
258,0.9638094547056415,1629,chapin_dfss_providers_2011_070212.csv,DOROTHY SUTTON BRANCH DOROTHY SUTTON BRANCH,8601 S STATE ,60619,7234445,,,,,,,DOROTHY SUTTON BRANCH,CHATHAM,,,,,Ms. Ola Kirksey,Yes,No,No,7123PS(HS Collaboration with Childcare),,,,,,,,,,b'dorothy sutton branch - dorothy sutton branch',b'8601 s state st',b'60619',b'7234445'
190,0.969985365570516,1630,chapin_dfss_providers_2011_070212.csv,"DOUGLASS-TUBMAN YOUTH MINISTRIES,INC. DOUGLASS-TUBMAN CHILD DEV CTR",5010 W CHICAGO AVE ,60651,6266581,,,,,,,"DOUGLASS-TUBMAN YOUTH MINISTRIES,INC.",AUSTIN,,,,,Mrs. Andrea Young,No,No,No,"2101SA(School Age (SA)), 2100PS(Child Care PS Center)",,,,,,,,,,"b'douglass-tubman youth ministries,inc. - douglass-tubman child development center'",b'5010 w chicago ave',b'60651',b'6266581'
602,0.8078211126132547,1631,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO ALLISON'S INFANT & TODDLER CENTER,234 E 114TH ST ,60628,8404502,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,ROSELAND,,,,,Allison Caldwell,No,Yes,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago allison's infant & toddler center""",b'234 e 114th st',b'60628',b'8404502'
603,0.9933942,1632,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO CHANNINGS CHILD CARE,5701 W DIVISION ST ,60651,4572990,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,AUSTIN,,,,,Ruth Kimble,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago channings child care',b'5701 w division st',b'60651',b'4572990'
604,0.9774903,1633,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO CHILDREN'S INTERNATIONAL ACADEMY,5850 W ROOSEVELT RD ,60644,2870808,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,AUSTIN,,,,,Gaby  Servin,Yes,No,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago children's international academy""",b'5850 w roosevelt rd',b'60644',b'2870808'
605,0.9933941960143853,1634,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO CHIPPER PRESCHOOL,8225 S KEDZIE ,60652,7785757,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,ASHBURN,,,,,Ms. Nelson,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago chipper preschool',b'8225 s kedzie',b'60652',b'7785757'
368,0.9933941960143853,1635,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO FIFTH CITY,3411 W JACKSON ,60624,8268686,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Ms. Veal,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago fifth city',b'3411 w jackson',b'60624',b'8268686'
606,0.9821553827686911,1636,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO FIRST START CHILDREN'S ACADEMY,4753 W WASHINGTON BLVD ,60644,3794928,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,AUSTIN,,,,,Ms. Cachet,Yes,Yes,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago first start children's academy""",b'4753 w washington blvd',b'60644',b'3794928'
607,0.9016888,1637,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO FIRST START CHILDREN'S ACADEMY SOUTH,5700 S ASHLAND AVE 1ST FL ,60636,2777090,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,WEST ENGLEWOOD,,,,,Beverly Mims,No,No,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago first start children's academy south""",b'5700 s ashland ave 1st fl',b'60636',b'2777090'
608,0.97923315,1638,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO FRESH START DAY CARE CENTER,6924 W NORTH AVENUE ,60635,4792870,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,AUSTIN,,,,,Claudia Aguayo,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago fresh start day care center',b'6924 w north avenue',b'60635',b'4792870'
13,0.9425598374766982,1639,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO GILCHRIST MARCHMAN,1001 W ROOSEVELT RD 606 ,81559,4927402,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,NEAR WEST SIDE,,,,,Ms. Adrienne Hamilton,Yes,Yes,Yes,"4249IT(Child Care IT Center), 7012PS(HS Collaboration with C",,,,,,,,,,b'easter seals society of metropolitan chicago gilchrist marchman',b'1001 w roosevelt rd 606',b'81559',b'4927402'
609,0.9933942,1640,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO IMANI'S CHILDREN,11443 S HALSTED ST ,60628,6609667,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,ROSELAND,,,,,Marianne Powell-Dee,Yes,Yes,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago imani's children""",b'11443 s halsted st',b'60628',b'6609667'
374,0.9721889491271241,1641,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,WEST GARFIELD PARK,,,,,Ms. Granberry,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago little giants',b'3863 w harrison',b'60624',b'2656330'
610,0.9933942,1642,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LIZ-NEY-LAND #1,4610 S PULASKI RD ,60632,2479779,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,ARCHER HEIGHTS,,,,,Liz Medrano,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago liz-ney-land #1',b'4610 s pulaski rd',b'60632',b'2479779'
611,0.96933514,1643,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LIZ-NEY-LAND #2,6010 S PULASKI ,60632,5828355,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,WEST LAWN,,,,,Liz Medrano,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago liz-ney-land #2',b'6010 s pulaski',b'60632',b'5828355'
612,0.9933942,1644,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LORDANCHILD DAYCARE,3344 W 79TH ST ,60652,4344918,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,ASHBURN,,,,,Quentin Donald,Yes,No,No,,,,,,,,,,,b'easter seals society of metropolitan chicago lordanchild daycare',b'3344 w 79th st',b'60652',b'4344918'
613,0.9933941960143853,1645,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO MOTHER'S TOUCH,2501 W 71ST ST ,60629,4363177,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,CHICAGO LAWN,,,,,Ethel Daniels,Yes,No,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago mother's touch""",b'2501 w 71st st',b'60629',b'4363177'
614,0.9933941960143853,1646,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO NEAR SOUTH SIDE CHILD DEVELOPMENT CENTER,2214 S FEDERAL ST ,60616,5483614,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,ARMOUR SQUARE,,,,,Catherine Rokusek,No,Yes,No,"4388IP(EHS Collaboration Enhanced Center-IP), 4388EP(EHS Col",,,,,,,,,,b'easter seals society of metropolitan chicago near south side child development center',b'2214 s federal st',b'60616',b'5483614'
371,0.8406092070531491,1647,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO RACHEL'S LEARNING CENTER #1,3430 W ROOSEVELT RD ,60624,5330444,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,NORTH LAWNDALE,,,,,Rochelle Ray,No,Yes,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago rachel's learning center #1""",b'3430 w roosevelt rd',b'60624',b'5330444'
601,0.9055638525375467,1648,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO RACHEL'S LEARNING CENTER #2,5242 W NORTH AVE ,60639,2371444,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,AUSTIN,,,,,Rochelle Ray,No,Yes,No,,,,,,,,,,,"b""easter seals society of metropolitan chicago rachel's learning center #2""",b'5242 w north ave',b'60639',b'2371444'
615,0.9024290050553028,1649,chapin_dfss_providers_2011_070212.csv,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO WHIZ KIDS NURSERY CENTER,518 W 103RD ST ,60628,2339445,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,WASHINGTON HEIGHTS,,,,,Diana Ross,No,Yes,No,,,,,,,,,,,b'easter seals society of metropolitan chicago whiz kids nursery center',b'518 w 103rd st',b'60628',b'2339445'
206,0.73598516,1650,chapin_dfss_providers_2011_070212.csv,EL HOGAR DEL NINO FCCH-BLANCA ALATORRE,5738 S KENNETH AVE ,60623,5812872,,,,,,,EL HOGAR DEL NINO,WEST ELSDON,,,,,,Yes,Yes,No,"5861PS(HS Collaboration with Childcare Homes), 5653IP(EHS Co",,,,,,,,,,b'el hogar del nino/cuidar - blanca alatorre',b'5738 s kenneth ave',b'60623',b'5812872'
1351,1.0,1651,chapin_dfss_providers_2011_070212.csv,EL HOGAR DEL NINO FCCH-ISABEL GUITERREZ,3448 W 59TH ST ,60623,4987085,,,,,,,EL HOGAR DEL NINO,GAGE PARK,,,,,,Yes,Yes,No,"5863PS(HS Collaboration with Childcare Homes), 5656IP(EHS Co",,,,,,,,,,b'el hogar del nino fcch-isabel guiterrez',b'3448 w 59th st',b'60623',b'4987085'
1352,1.0,1652,chapin_dfss_providers_2011_070212.csv,EL HOGAR DEL NINO FCCH-LOURDES VELASCO,4718 S LECLAIRE AVE ,60638,5822250,,,,,,,EL HOGAR DEL NINO,GARFIELD RIDGE,,,,,,Yes,Yes,No,"5867PS(HS Collaboration with Childcare Homes), 5814IP(EHS Co",,,,,,,,,,b'el hogar del nino fcch-lourdes velasco',b'4718 s leclaire ave',b'60638',b'5822250'
1353,1.0,1653,chapin_dfss_providers_2011_070212.csv,EL HOGAR DEL NINO FCCH-MARIA GUZMAN,5548 S TRIPP AVE ,60629,7354542,,,,,,,EL HOGAR DEL NINO,WEST ELSDON,,,,,,Yes,Yes,No,"5873PS(HS Collaboration with Childcare Homes), 5657IP(EHS Co",,,,,,,,,,b'el hogar del nino fcch-maria guzman',b'5548 s tripp ave',b'60629',b'7354542'
1354,1.0,1654,chapin_dfss_providers_2011_070212.csv,EL HOGAR DEL NINO FCCH-ROSA LOPEZ,4924 S KEELER ,60632,5818869,,,,,,,EL HOGAR DEL NINO,ARCHER HEIGHTS,,,,,,Yes,Yes,No,"5878PS(HS Collaboration with Childcare Homes), 5659IP(EHS Co",,,,,,,,,,b'el hogar del nino fcch-rosa lopez',b'4924 s keeler',b'60632',b'5818869'
58,0.9933941960143853,1655,chapin_dfss_providers_2011_070212.csv,EL HOGAR DEL NINO LOOMIS EL HOGAR,1718 S LOOMIS ,60608,5630644,,,,,,,EL HOGAR DEL NINO,LOWER WEST SIDE,,,,,Aurea De Jesus,Yes,No,No,"4136IT(Child Care IT Center), 8027PS(HS Collaboration with C",,,,,,,,,,b'el hogar del nino loomis el hogar',b'1718 s loomis',b'60608',b'5630644'
617,0.9933942,1656,chapin_dfss_providers_2011_070212.csv,EL VALOR AMAZING GRACE CHILD CARE CENTER,11123 S HALSTED ST ,60628,2643636,,,,,,,EL VALOR,ROSELAND,,,,,Rachel Adesola,Yes,No,No,,,,,,,,,,,b'el valor amazing grace child care center',b'11123 s halsted st',b'60628',b'2643636'
618,0.9827737,1657,chapin_dfss_providers_2011_070212.csv,EL VALOR BRENDA'S KIDS CLUB,3552 E 118TH STREET ,60617,6460007,,,,,,,EL VALOR,HEGEWISCH,,,,,Brenda Lopez,Yes,No,No,,,,,,,,,,,"b""el valor brenda's kids club""",b'3552 e 118th street',b'60617',b'6460007'
92,0.9693351389600166,1658,chapin_dfss_providers_2011_070212.csv,EL VALOR CARLOS CANTU,2434 S KILDARE ,60623,2422700,,,,,,,EL VALOR,SOUTH LAWNDALE,,,,,Irma Carmona,Yes,No,Yes,"4305IT(Child Care IT Center), 4305PS(Child Care PS Center),",,,,,,,,,,b'el valor carlos cantu',b'2434 s kildare',b'60623',b'2422700'
101,0.9650855721299317,1659,chapin_dfss_providers_2011_070212.csv,EL VALOR CENTRO INFANTIL (PUERTO RICAN COMM),2739 W DIVISION ,60622,3428866,,,,,,,EL VALOR,WEST TOWN,,,,,Xochiti Ramirez,Yes,No,No,,,,,,,,,,,b'el valor - centro infantil(puerto rican comm)',b'2739 w division st',b'60622',b'3428866'
619,0.9933942,1660,chapin_dfss_providers_2011_070212.csv,EL VALOR CHICAGO PRE-SCHOOL ACADEMY,532 E 87TH ST ,60619,4884495,,,,,,,EL VALOR,CHATHAM,,,,,Deneen Grover,Yes,No,No,,,,,,,,,,,b'el valor chicago pre-school academy',b'532 e 87th st',b'60619',b'4884495'
1355,1.0,1661,chapin_dfss_providers_2011_070212.csv,EL VALOR FCCH-PATRICIA COBA,2719 S MILLARD ,60623,5222345,,,,,,,EL VALOR,SOUTH LAWNDALE,,,,,Nina Duena,No,No,No,"5991IT(Child Care Home IT), 5991PS(Child Care Home PS), 5991",,,,,,,,,,b'el valor fcch-patricia coba',b'2719 s millard',b'60623',b'5222345'
73,0.9766782459939878,1662,chapin_dfss_providers_2011_070212.csv,EL VALOR GUADALUPE REYES CHILDREN & FAMILY CENTER,1951 W 19TH ST ,60608,9972021,,,,,,,EL VALOR,LOWER WEST SIDE,,,,,Lydia Marcos,Yes,No,Yes,"4141PS(Child Care PS Center), 7026PS(HS Collaboration with C",,,,,,,,,,b'el valor - guadalupe reyes children & family center',b'1951 w 19th st',b'60608',b'9972021'
620,0.7798210332389961,1663,chapin_dfss_providers_2011_070212.csv,EL VALOR KIDDY KARE LEARNING CENTER,4444 S KEDZIE ,60632,2476642,,,,,,,EL VALOR,BRIGHTON PARK,,,,,Marina Lopez,Yes,No,No,,,,,,,,,,,b'el valor kiddy kare learning center',b'4444 s. kedzie',b'60632',b'2476642'
215,0.9933941960143853,1664,chapin_dfss_providers_2011_070212.csv,EL VALOR KIDZ COLONY,6287 SOUTH ARCHER AVE ,60638,7678522,,,,,,,EL VALOR,GARFIELD RIDGE,,,,,Joy Avila,Yes,No,No,,,,,,,,,,,b'el valor kidz colony',b'6287 south archer ave',b'60638',b'7678522'
621,0.9828865,1665,chapin_dfss_providers_2011_070212.csv,EL VALOR LITTLE BROWN BEAR PRE-SCHOOL,8046 S WESTERN AVE ,60620,4343508,,,,,,,EL VALOR,ASHBURN,,,,,Deborah Broyles,Yes,No,No,,,,,,,,,,,b'el valor little brown bear pre-school',b'8046 s western ave',b'60620',b'4343508'
622,0.9663332,1666,chapin_dfss_providers_2011_070212.csv,EL VALOR LITTLE KIDS VILLAGE,2656 W 71ST ST ,60629,7764753,,,,,,,EL VALOR,CHICAGO LAWN,,,,,Sherri Thompson,Yes,No,No,,,,,,,,,,,b'el valor little kids village',b'2656 w 71st st',b'60629',b'7764753'
209,0.9609904027839835,1667,chapin_dfss_providers_2011_070212.csv,EL VALOR LITTLE LEARNERS,5923 W 63RD STREET ,60638,5815541,,,,,,,EL VALOR,CLEARING,,,,,Marilyn Gonzalez,Yes,No,No,,,,,,,,,,,b'el valor - little learners',b'5923 w 63rd street',b'60638',b'5815541'
54,0.8983550080335235,1668,chapin_dfss_providers_2011_070212.csv,EL VALOR LITTLE TYKES I,1711 W 35TH STREET ,60609,2547710,,,,,,,EL VALOR,MCKINLEY PARK,,,,,Sara Matta,Yes,No,No,,,,,,,,,,,b'el valor - little tykes i',b'1711 w 35th st',b'60609',b'2547700'
60,0.9584237233884448,1669,chapin_dfss_providers_2011_070212.csv,EL VALOR LITTLE TYKES II,1723 W 35TH STREET ,60609,5791791,,,,,,,EL VALOR,MCKINLEY PARK,,,,,Laura Gonzalez,Yes,No,No,,,,,,,,,,,b'el valor - little tykes ii',b'1723 w 35th st',b'60609',b'5791791'
623,0.9933942,1670,chapin_dfss_providers_2011_070212.csv,EL VALOR MARI'S BUMBLE BEE ACADEMY,9725 S COMMERCIAL AVE ,60617,2217692,,,,,,,EL VALOR,SOUTH DEERING,,,,,Marisol Lopez,Yes,No,No,,,,,,,,,,,"b""el valor mari's bumble bee academy""",b'9725 s commercial ave',b'60617',b'2217692'
624,0.9918544,1671,chapin_dfss_providers_2011_070212.csv,EL VALOR NEW AGE PREPARATORY (8940 S COTTAGE GROVE AVE),8940 S COTTAGE GROVE AVE ,60619,7832431,,,,,,,EL VALOR,CHATHAM,,,,,Tanya Furlow,No,No,No,,,,,,,,,,,b'el valor new age preparatory (8940 s cottage grove ave)',b'8940 s cottage grove ave',b'60619',b'7832431'
625,0.99225616,1672,chapin_dfss_providers_2011_070212.csv,EL VALOR NEW AGE PREPARATORY ACADEMY (10951 S MICHIGAN AVE),10951 S MICHIGAN AVE ,60628,7857737,,,,,,,EL VALOR,ROSELAND,,,,,Tanya Furlow,Yes,No,No,,,,,,,,,,,b'el valor new age preparatory academy (10951 s michigan ave)',b'10951 s michigan ave',b'60628',b'7857737'
119,0.9752876161730392,1673,chapin_dfss_providers_2011_070212.csv,EL VALOR REY GONZALEZ CHILDREN AND FAMILY CENTER,3050 E 92ND ST ,60617,7219311,,,,,,,EL VALOR,SOUTH CHICAGO,,,,,Monica Williams,Yes,No,Yes,"2170IT(Child Care IT Center), 2170PS(Child Care PS Center),",,,,,,,,,,b'el valor rey gonzalez children and family center',b'3050 e 92nd st',b'60617',b'7219311'
359,0.8599136845357964,1674,chapin_dfss_providers_2011_070212.csv,EL VALOR TEDDY BEAR 1 (51ST STREET),2649 W 51ST STREET ,60632,4760700,,,,,,,EL VALOR,GAGE PARK,,,,,Francy Torres,Yes,No,No,,,,,,,,,,,b'el valor teddy bear 1',b'2649 w 51st st',b'60632',b'4760700'
138,0.8581724673845886,1675,chapin_dfss_providers_2011_070212.csv,EL VALOR TEDDY BEAR 2 (COLUMBUS DR),3473 W COLUMBUS ,60652,4342327,,,,,,,EL VALOR,ASHBURN,,,,,Connie Gayton,Yes,No,No,,,,,,,,,,,b'el valor teddy bear 2',b'3473 w columbus',b'60652',b'4342327'
218,0.7443982547720083,1676,chapin_dfss_providers_2011_070212.csv,EL VALOR TEDDY BEAR 3 (6401 S PULASKI RD),6401 S PULASKI ,60629,2842292,,,,,,,EL VALOR,WEST LAWN,,,,,Natasha Catchings,Yes,No,No,,,,,,,,,,,b'el valor teddy bear 3',b'6401 s pulaski rd',b'60629',b'2842292'
193,0.7705567243907455,1677,chapin_dfss_providers_2011_070212.csv,EL VALOR TEDDY BEAR 5 (5160 S PULASKI),5160 S PULASKI RD ,60632,2847030,,,,,,,EL VALOR,WEST ELSDON,,,,,Mary Zirngibl,Yes,No,No,,,,,,,,,,,b'el valor teddy bear 5',b'5160 s pulaski rd',b'60632',b'2847030'
110,0.8845054517965005,1678,chapin_dfss_providers_2011_070212.csv,EL VALOR YOUNG SCHOLARS DEV. INS.,3038 W 59TH STREET ,60629,9181944,,,,,,,EL VALOR,GAGE PARK,,,,,Elizabeth Campbell,Yes,No,No,,,,,,,,,,,b'el valor - young scholars dev. ins',b'3038 w 59th st',b'60629',b'9181944'
626,0.9799846,1679,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE CHARTER SCHOOL,1405 N WASHTENAW AVE ,60622,,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,,No,No,No,,,,,,,,,,,b'erie neighborhood house charter school',b'1405 n washtenaw ave',b'60622',b'4867234'
51,0.970556484729942,1680,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE ERIE COMMUNITY CENTER,1701 W SUPERIOR ,60622,5635800,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Celena Roldan,Yes,No,No,"2640IT(Child Care IT Center), 3256PS(HS Collaboration with C",,,,,,,,,,b'erie neighborhood house - erie community center',b'1701 w superior st',b'60622',b'5635800'
426,0.8726368556135258,1681,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE ERIE HOUSE,1347 W ERIE ,60622,,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Mr. Dennis Puhr,No,No,No,2648SA(School Age (SA)),,,,,,,,,,b'erie neighborhood house erie house',b'1347 w erie',b'60622',b'6663430'
428,0.988041043320175,1682,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE ERIE NEIGHBORHOOD HOUSE - CORTEZ SA,2510 W CORTEZ ,60622,4867161,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Amy Kinney,No,No,Yes,4148SA(School Age (SA)),,,,,,,,,,b'erie neighborhood house erie neighborhood house - cortez sa',b'2510 w cortez',b'60622',b'4867161'
1356,1.0,1683,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-ANALIDA SANCHEZ SITE,1914 N SAYRE ,60707,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,AUSTIN,,,,,Cynthia Suarez,No,No,No,"5697IP(EHS Collaboration Enhanced Home IP), 5700IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-analida sanchez site',b'1914 n sayre',b'60707',b'4322213'
1357,1.0,1684,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-CARMEN L. VEGA SITE,3528 W PIERCE ,60618,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,HUMBOLDT PARK,,,,,Cynthia Suarez,No,No,No,"5702IT(Child Care Home IT), 5702PS(Child Care Home PS), 5702",,,,,,,,,,b'erie neighborhood house fcch-carmen l. vega site',b'3528 w pierce',b'60618',b'4322213'
1358,1.0,1685,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-CARMEN MARTELL SITE,3509 W PIERCE ,60651,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,HUMBOLDT PARK,,,,,Cynthia Saurez,No,No,No,"5692IT(Child Care Home IT), 5692PS(Child Care Home PS), 5692",,,,,,,,,,b'erie neighborhood house fcch-carmen martell site',b'3509 w pierce',b'60651',b'4322213'
1359,1.0,1686,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-GLADYS LORENZO,2636 N WASHTENAW AVE ,60647,,,,,,,,ERIE NEIGHBORHOOD HOUSE,LOGAN SQUARE,,,,,,No,Yes,No,"5999PS(HS Collaboration with Childcare Homes), 5999IP(EHS Co",,,,,,,,,,b'erie neighborhood house fcch-gladys lorenzo',b'2636 n washtenaw ave',b'60647',b''
1360,1.0,1687,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-IRAIDA GARRIGA SITE,2523 N PARKSIDE ,60639,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,BELMONT CRAGIN,,,,,Cynthia Suarez,No,Yes,No,"6110IP(EHS Collaboration Enhanced Home IP), 5684IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-iraida garriga site',b'2523 n parkside',b'60639',b'4322213'
1361,1.0,1688,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-JESUS E. RAMIREZ SITE,4414 N CHRISTIANA ,60625,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,ALBANY PARK,,,,,Cynthia Suarez,No,Yes,No,"5966IP(EHS Collaboration Enhanced Home IP), 5694IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-jesus e. ramirez site',b'4414 n christiana',b'60625',b'4322213'
1362,1.0,1689,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-LUCIA RUBIO SITE,5522 W NEWPORT ST ,60641,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,PORTAGE PARK,,,,,Cynthia Saurez,No,Yes,No,"6112IP(EHS Collaboration Enhanced Home IP), 5695IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-lucia rubio site',b'5522 w newport st',b'60641',b'4322213'
1363,1.0,1690,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-MARGARITA DEL VALLE SITE,1004 N KEDZIE AVE ,60651,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,HUMBOLDT PARK,,,,,Cynthia Suarez,No,Yes,No,"5682IP(EHS Collaboration Enhanced Home IP), 5934IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-margarita del valle site',b'1004 n kedzie ave',b'60651',b'4322213'
1364,1.0,1691,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA BAUTISTA SITE,1422 N CENTRAL AVE ,60651,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,AUSTIN,,,,,Cynthia Suarez,No,Yes,No,"5678IP(EHS Collaboration Enhanced Home IP), 5813IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-maria bautista site',b'1422 n central ave',b'60651',b'4322213'
1365,1.0,1692,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA GUERRERO SITE,2311 N KEATING ,60639,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,BELMONT CRAGIN,,,,,Cythnia Suarez,No,No,No,,,,,,,,,,,b'erie neighborhood house fcch-maria guerrero site',b'2311 n keating',b'60639',b'4322213'
1366,1.0,1693,chapin_dfss_providers_2011_070212.csv,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA MAHECHA SITE,4151 W LAWRENCE ,60630,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,ALBANY PARK,,,,,Cynthia Suarez,No,Yes,No,"5688IP(EHS Collaboration Enhanced Home IP), 5691IT(Child Car",,,,,,,,,,b'erie neighborhood house fcch-maria mahecha site',b'4151 w lawrence',b'60630',b'4322213'
